objectid,codbairro,bairro,area_planejamento,cod_rp,rp,ra,regiao_adm,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transações,média_valor_imóvel,principal_transação_mercado,ano_transação,mês_transação
892552,143,Santíssimo                ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,136,23522.4,23522.4,COMPRA E VENDA,2020,1
892553,83,Madureira                 ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,15364,7365273.48,7365273.48,COMPRA E VENDA,2020,6
892554,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,1,TERRITORIAL,100,270,41672.4,41672.4,COMPRA E VENDA,2020,1
892555,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,2,TERRITORIAL,100,445,62346885,62346885,COMPRA E VENDA,2020,11
892556,142,Senador Camará            ,5,5.1,Bangu,17,BANGU                   ,1,TERRITORIAL,100,378,87800.04,87800.04,COMPRA E VENDA,2020,9
892557,71,Pilares                   ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,506,257920.02,257920.02,COMPRA E VENDA,2020,9
892558,82,Cascadura                 ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,12822,10822350.77,10822350.77,COMPRA E VENDA,2020,6
892559,125,Vila Valqueire            ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,471.5,154104.29,154104.29,COMPRA E VENDA,2020,12
892560,137,Jardim Sulacap            ,5,5.1,Bangu,33,REALENGO                ,2,TERRITORIAL,100,540,286687505,286687505,COMPRA E VENDA,2020,2
892561,137,Jardim Sulacap            ,5,5.1,Bangu,33,REALENGO                ,1,TERRITORIAL,100,480,138600,138600,COMPRA E VENDA,2020,12
892562,145,Senador Vasconcelos       ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,408,101930.39,101930.39,COMPRA E VENDA,2020,6
892563,147,Cosmos                    ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,250,39291.12,39291.12,COMPRA E VENDA,2020,5
892564,147,Cosmos                    ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,361,73834.18,73834.18,COMPRA E VENDA,2020,11
892565,146,Inhoaíba                  ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,250,42213.59,42213.59,COMPRA E VENDA,2020,3
892566,68,Encantado                 ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,1.23,999,9371.78,761933.33,COMPRA E VENDA,2020,10
892567,58,Rocha                     ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,68,46199.99,46199.99,COMPRA E VENDA,2020,2
892568,83,Madureira                 ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,523,825552.01,825552.01,COMPRA E VENDA,2020,11
892569,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,1,TERRITORIAL,100,3487,345945.6,345945.6,COMPRA E VENDA,2020,3
892570,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,1,TERRITORIAL,100,10200,573573,573573,COMPRA E VENDA,2020,6
892571,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,1,TERRITORIAL,100,144,29383.2,29383.2,COMPRA E VENDA,2020,9
892572,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,2,TERRITORIAL,100,20403,1299328825,1299328825,COMPRA E VENDA,2020,12
892573,138,Magalhães Bastos          ,5,5.1,Bangu,33,REALENGO                ,1,TERRITORIAL,100,225,56370.61,56370.61,COMPRA E VENDA,2020,2
892574,142,Senador Camará            ,5,5.1,Bangu,17,BANGU                   ,1,TERRITORIAL,100,488,102801.59,102801.59,COMPRA E VENDA,2020,7
892575,80,Cavalcanti                ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,232,89992.49,89992.49,COMPRA E VENDA,2020,3
892576,125,Vila Valqueire            ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,797.5,304446985,304446985,COMPRA E VENDA,2020,7
892577,125,Vila Valqueire            ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,360,125675.54,125675.54,COMPRA E VENDA,2020,10
892578,79,Quintino Bocaiúva         ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,80,43290,43290,COMPRA E VENDA,2020,8
892579,79,Quintino Bocaiúva         ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,360,127529.99,127529.99,COMPRA E VENDA,2020,11
892580,137,Jardim Sulacap            ,5,5.1,Bangu,33,REALENGO                ,1,TERRITORIAL,100,59681,2739149.9,2739149.9,COMPRA E VENDA,2020,10
892581,145,Senador Vasconcelos       ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,300,69696.01,69696.01,COMPRA E VENDA,2020,7
892582,147,Cosmos                    ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,4,TERRITORIAL,100,264.25,44490005,44490005,COMPRA E VENDA,2020,3
892583,147,Cosmos                    ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,13,TERRITORIAL,100,174.076923,27875.723076,27875.723076,COMPRA E VENDA,2020,6
892584,66,Engenho de Dentro         ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,172,109199.98,109199.98,COMPRA E VENDA,2020,1
892585,146,Inhoaíba                  ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,2,TERRITORIAL,100,262,44945995,44945995,COMPRA E VENDA,2020,8
892586,68,Encantado                 ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,80.01,999,611960.5,764855.02,COMPRA E VENDA,2020,2
892587,61,Engenho Novo              ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,7.14,421,13037.13,182592.86,COMPRA E VENDA,2020,1
892588,61,Engenho Novo              ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,50,68,22850.09,45700.18,COMPRA E VENDA,2020,8
892589,122,Taquara                   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,505,372569995,372569995,COMPRA E VENDA,2020,8
892590,122,Taquara                   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,4,TERRITORIAL,100,372.5,201457785,201457785,COMPRA E VENDA,2020,11
892591,120,Freguesia (Jacarepaguá)   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,689,360359.99,360359.99,COMPRA E VENDA,2020,2
892592,120,Freguesia (Jacarepaguá)   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,2163,409695.02,409695.02,COMPRA E VENDA,2020,5
892593,120,Freguesia (Jacarepaguá)   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,227,136620.01,136620.01,COMPRA E VENDA,2020,11
892594,35,Maracanã                  ,2,2.2,Tijuca,9,VILA ISABEL             ,1,TERRITORIAL,100,64,140000.01,140000.01,COMPRA E VENDA,2020,7
892595,7,Rio Comprido              ,1,1.1,Centro,3,RIO COMPRIDO            ,1,TERRITORIAL,50,125,21311.99,42623.98,COMPRA E VENDA,2020,2
892596,33,Tijuca                    ,2,2.2,Tijuca,8,TIJUCA                  ,1,TERRITORIAL,100,166,479999.99,479999.99,COMPRA E VENDA,2020,2
892597,33,Tijuca                    ,2,2.2,Tijuca,8,TIJUCA                  ,2,TERRITORIAL,100,465,1051000005,1051000005,COMPRA E VENDA,2020,12
892598,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,3,TERRITORIAL,50,394.666666,74753.256666,149506.513333,COMPRA E VENDA,2020,6
892599,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,75,662.5,63527.75,103031495,COMPRA E VENDA,2020,9
892600,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,50,386.5,76226665,152453.33,COMPRA E VENDA,2020,12
892601,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,7,TERRITORIAL,100,367.142857,97921.37,97921.37,COMPRA E VENDA,2020,1
892602,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,7,TERRITORIAL,100,293.428571,38496.858571,38496.858571,COMPRA E VENDA,2020,4
892603,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,27,TERRITORIAL,100,413.037037,50982.305555,50982.305555,COMPRA E VENDA,2020,7
892604,131,Vargem Grande             ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,2,TERRITORIAL,75,10200,1617164975,2045482.78,COMPRA E VENDA,2020,6
892605,34,Alto da Boa Vista         ,2,2.2,Tijuca,8,TIJUCA                  ,1,TERRITORIAL,100,435,326999.99,326999.99,COMPRA E VENDA,2020,2
892606,34,Alto da Boa Vista         ,2,2.2,Tijuca,8,TIJUCA                  ,1,TERRITORIAL,100,432,289999.99,289999.99,COMPRA E VENDA,2020,12
892607,119,Curicica                  ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,360,114734.4,114734.4,COMPRA E VENDA,2020,3
892608,119,Curicica                  ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,360,107962785,107962785,COMPRA E VENDA,2020,10
892609,20,Botafogo                  ,2,2.1,Zona Sul,4,BOTAFOGO                ,1,TERRITORIAL,100,4287,3648415.01,3648415.01,COMPRA E VENDA,2020,9
892610,116,Anil                      ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,364,163020.01,163020.01,COMPRA E VENDA,2020,5
892611,116,Anil                      ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,690,216216.01,216216.01,COMPRA E VENDA,2020,8
892612,116,Anil                      ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,360,185614.01,185614.01,COMPRA E VENDA,2020,11
892613,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,804,349965.01,349965.01,COMPRA E VENDA,2020,7
892614,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,716.5,542637.57,542637.57,COMPRA E VENDA,2020,10
892615,21,Humaitá                   ,2,2.1,Zona Sul,4,BOTAFOGO                ,1,TERRITORIAL,100,374,1558650.01,1558650.01,COMPRA E VENDA,2020,2
892616,63,Méier                     ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,592,475474.99,475474.99,COMPRA E VENDA,2020,1
892617,57,São Francisco Xavier      ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,375,118188,118188,COMPRA E VENDA,2020,1
892618,123,Tanque                    ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,315,55165,55165,COMPRA E VENDA,2020,4
892619,122,Taquara                   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,598,156815.98,156815.98,COMPRA E VENDA,2020,6
892620,62,Lins de Vasconcelos       ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,92,96200.01,96200.01,COMPRA E VENDA,2020,1
892621,120,Freguesia (Jacarepaguá)   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,4,TERRITORIAL,100,478.25,333547.5,333547.5,COMPRA E VENDA,2020,10
892622,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,100,1924,446160,446160,COMPRA E VENDA,2020,11
892623,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,18,TERRITORIAL,92315,1963.611111,78947.62,219815.570555,COMPRA E VENDA,2020,6
892624,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,19,TERRITORIAL,100,324.842105,73188.652631,73188.652631,COMPRA E VENDA,2020,9
892625,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,26,TERRITORIAL,95.998461,923.615384,108272.905384,117824.152692,COMPRA E VENDA,2020,12
892626,131,Vargem Grande             ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,5,TERRITORIAL,1186,819198.4,6108095424,269916804802,COMPRA E VENDA,2020,8
892627,131,Vargem Grande             ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,7,TERRITORIAL,29.777142,18086.714285,1296126.864285,15298786.417142,COMPRA E VENDA,2020,11
892628,119,Curicica                  ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,2,TERRITORIAL,75,292.5,57538.8,75028805,COMPRA E VENDA,2020,2
892629,119,Curicica                  ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,360,117981.58,117981.58,COMPRA E VENDA,2020,8
892630,20,Botafogo                  ,2,2.1,Zona Sul,4,BOTAFOGO                ,2,TERRITORIAL,100,882.5,10000000,10000000,COMPRA E VENDA,2020,10
892631,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,5,TERRITORIAL,36,600.4,145457396,353528994,COMPRA E VENDA,2020,2
892632,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,6,TERRITORIAL,94.443333,522.166666,346153785,359264.738333,COMPRA E VENDA,2020,12
892633,21,Humaitá                   ,2,2.1,Zona Sul,4,BOTAFOGO                ,1,TERRITORIAL,80,2856,1890582.4,2363228,COMPRA E VENDA,2020,10
892634,28,Jardim Botânico           ,2,2.1,Zona Sul,6,LAGOA                   ,2,TERRITORIAL,100,360,6195000,6195000,COMPRA E VENDA,2020,11
892635,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,3,TERRITORIAL,17.573333,6117.666666,35591.576666,314768.173333,COMPRA E VENDA,2020,7
892636,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,6,TERRITORIAL,67.341666,1276.166666,229491.651666,397743.016666,COMPRA E VENDA,2020,10
892637,27,Lagoa                     ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,440,469000.01,469000.01,COMPRA E VENDA,2020,7
892638,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,7978,11568100,11568100,COMPRA E VENDA,2020,3
892639,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,2,TERRITORIAL,100,2578.5,375999.99,375999.99,COMPRA E VENDA,2020,6
892640,117,Gardênia Azul             ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,366,140447.98,140447.98,COMPRA E VENDA,2020,10
892641,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,2,TERRITORIAL,75,272.5,121955395,174472915,COMPRA E VENDA,2020,2
892642,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,14885,37938.14,37938.14,COMPRA E VENDA,2020,5
892643,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,12,TERRITORIAL,75315,9505.583333,432960.219166,442331.311666,COMPRA E VENDA,2020,8
892644,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,4,TERRITORIAL,100,1169.5,979999995,979999995,COMPRA E VENDA,2020,11
892645,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,9,TERRITORIAL,100,7492.333333,1831450.322222,1831450.322222,COMPRA E VENDA,2020,2
892646,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,19,TERRITORIAL,100,820.473684,1659663.84,1659663.84,COMPRA E VENDA,2020,9
892647,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,12,TERRITORIAL,95.833333,2614.833333,4807704.249166,4888685.499166,COMPRA E VENDA,2020,12
892648,25,Ipanema                   ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,100,2300000,2300000,COMPRA E VENDA,2020,10
892649,31,São Conrado               ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,615,630000,630000,COMPRA E VENDA,2020,9
892650,31,São Conrado               ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,1083,560000.01,560000.01,COMPRA E VENDA,2020,12
892651,153,Pedra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,3,TERRITORIAL,100,3384.666666,509866.493333,509866.493333,COMPRA E VENDA,2020,7
892652,153,Pedra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,1,TERRITORIAL,100,300,54654.6,54654.6,COMPRA E VENDA,2020,10
892653,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,94,TERRITORIAL,96.702127,1116.297872,482294.453297,523165.729893,COMPRA E VENDA,2020,3
892654,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,13,TERRITORIAL,82.576923,4778.76923,7928807.696153,9503139.702307,COMPRA E VENDA,2020,6
892655,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,29,TERRITORIAL,83.568965,595.517241,735592.556551,990252.38862,COMPRA E VENDA,2020,9
892656,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,9,TERRITORIAL,88.888888,597.666666,998666.105555,1105888.326666,COMPRA E VENDA,2020,12
892657,126,Joá                       ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,1610,1690000.01,1690000.01,COMPRA E VENDA,2020,1
892658,126,Joá                       ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,2,TERRITORIAL,100,1179,863566985,863566985,COMPRA E VENDA,2020,10
892659,152,Barra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,1,TERRITORIAL,100,32702,1147286.44,1147286.44,COMPRA E VENDA,2020,6
892660,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,10,TERRITORIAL,100,251.3,61043329,61043329,COMPRA E VENDA,2020,2
892661,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,8,TERRITORIAL,100,1759.5,211133.8975,211133.8975,COMPRA E VENDA,2020,5
892662,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,33,TERRITORIAL,95,2038,309866.357575,315598.056969,COMPRA E VENDA,2020,8
892663,141,Bangu,5,5.1,Bangu,17,BANGU                   ,2,TERRITORIAL,100,257,64679.99,64679.99,COMPRA E VENDA,2020,7
892664,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,3,TERRITORIAL,100,916.333333,1401066.67,1401066.67,COMPRA E VENDA,2020,9
892665,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,3,TERRITORIAL,100,20072,1023511.66,1023511.66,COMPRA E VENDA,2020,12
892666,29,Gávea                     ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,1275,1099999.98,1099999.98,COMPRA E VENDA,2020,5
892667,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,7,TERRITORIAL,100,757,1916426.85,1916426.85,COMPRA E VENDA,2020,1
892668,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,3,TERRITORIAL,83.333333,686.666666,1042533.33,1255866.666666,COMPRA E VENDA,2020,4
892669,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,12,TERRITORIAL,100,700.5,1450916.080833,1450916.080833,COMPRA E VENDA,2020,7
892670,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,15,TERRITORIAL,96.666666,679.933333,1478199.793333,1533199794,COMPRA E VENDA,2020,10
892671,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,3,TERRITORIAL,50,5318,1643338.336666,3286676.673333,COMPRA E VENDA,2020,1
892672,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,7,TERRITORIAL,29.285714,598.428571,368642.855714,1442999.957142,COMPRA E VENDA,2020,4
892673,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,11,TERRITORIAL,59.346363,3891.454545,1296322.510909,4341985.656363,COMPRA E VENDA,2020,11
892674,126,Joá                       ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,66.67,1526,1199999.98,1799909.97,COMPRA E VENDA,2020,9
892675,126,Joá                       ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,2,TERRITORIAL,100,895,1226500,1226500,COMPRA E VENDA,2020,12
892676,152,Barra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,1,TERRITORIAL,0.06,16998,767.02,1278366.67,COMPRA E VENDA,2020,1
892677,133,Grumari                   ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,838,182016,182016,COMPRA E VENDA,2020,10
892678,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,32,TERRITORIAL,98.4375,315.9375,59036.51625,60096.950625,COMPRA E VENDA,2020,7
892679,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,20,TERRITORIAL,100,3850.85,191451978,191451978,COMPRA E VENDA,2020,10
892680,141,Bangu,5,5.1,Bangu,17,BANGU                   ,1,TERRITORIAL,50,225,30237.9,60475.8,COMPRA E VENDA,2020,6
892681,98,Freguesia (Ilha)          ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,100,225,131435.29,131435.29,COMPRA E VENDA,2021,3
892682,101,Tauá                      ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,50,115,21168,42336,COMPRA E VENDA,2021,10
892683,48,Vigário Geral             ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,100,400,70122.01,70122.01,COMPRA E VENDA,2021,3
892684,96,Cocotá                    ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,100,258,139439.99,139439.99,COMPRA E VENDA,2021,2
892685,100,Jardim Carioca            ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,100,342,149791.25,149791.25,COMPRA E VENDA,2021,6
892686,114,Pavuna                    ,3,3.6,Pavuna,25,PAVUNA                  ,1,TERRITORIAL,100,11903,1495922.33,1495922.33,COMPRA E VENDA,2021,5
892687,47,Parada de Lucas           ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,0.65,7957,2375.1,365400,COMPRA E VENDA,2021,2
892688,44,Penha Circular            ,3,3.5,Penha,11,PENHA                   ,1,TERRITORIAL,100,3199,722771.48,722771.48,COMPRA E VENDA,2021,2
892689,44,Penha Circular            ,3,3.5,Penha,11,PENHA                   ,1,TERRITORIAL,100,235,109541.61,109541.61,COMPRA E VENDA,2021,9
