objectid,codbairro,bairro,area_planejamento,cod_rp,rp,ra,regiao_adm,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transações,média_valor_imóvel,principal_transação_mercado,ano_transação
378180,131,Vargem Grande             ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,47,TERRITORIAL,54.284255,5504.191489,449638.960212,1535956.854468,COMPRA E VENDA,2021
378181,119,Curicica                  ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,4,TERRITORIAL,100,332.5,105901.9575,105901.9575,COMPRA E VENDA,2021
378182,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,61,TERRITORIAL,95.019836,7944.475409,4063784.001967,4104260.102295,COMPRA E VENDA,2021
378183,29,Gávea                     ,2,2.1,Zona Sul,6,LAGOA                   ,5,TERRITORIAL,100,971.4,1629519996,1629519996,COMPRA E VENDA,2021
378184,153,Pedra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,18,TERRITORIAL,94.444444,338.277777,60769.440555,62547.405555,COMPRA E VENDA,2021
378185,114,Pavuna                    ,3,3.6,Pavuna,25,PAVUNA                  ,2,TERRITORIAL,100,514,117625.19,117625.19,COMPRA E VENDA,2022
378186,107,Anchieta                  ,3,3.6,Pavuna,22,ANCHIETA                ,3,TERRITORIAL,100,1319.333333,168168,168168,COMPRA E VENDA,2022
378187,109,Ricardo de Albuquerque    ,3,3.6,Pavuna,22,ANCHIETA                ,4,TERRITORIAL,100,828.5,106116.2525,106116.2525,COMPRA E VENDA,2022
378188,135,Vila Militar              ,5,5.1,Bangu,33,REALENGO                ,1,TERRITORIAL,8.58,729,14194.02,165431.47,COMPRA E VENDA,2022
378189,89,Bento Ribeiro             ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,66.67,1679,430374.2,645529.02,COMPRA E VENDA,2022
378190,54,Inhaúma                   ,3,3.4,Inhaúma,12,INHAUMA                 ,1,TERRITORIAL,100,1782,478887.56,478887.56,COMPRA E VENDA,2022
378191,83,Madureira                 ,3,3.3,Madureira,15,MADUREIRA               ,3,TERRITORIAL,100,95,96817.503333,96817.503333,COMPRA E VENDA,2022
378192,71,Pilares                   ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,100,176.5,88894,88894,COMPRA E VENDA,2022
378193,145,Senador Vasconcelos       ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,225,45366.28,45366.28,COMPRA E VENDA,2022
378194,66,Engenho de Dentro         ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,62.5,1162.5,528807.51,563634525,COMPRA E VENDA,2022
378195,123,Tanque                    ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,5,TERRITORIAL,100,384.2,119085996,119085996,COMPRA E VENDA,2018
378196,62,Lins de Vasconcelos       ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,91,96200.01,96200.01,COMPRA E VENDA,2018
378197,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,8,TERRITORIAL,85.26125,632.5,221569015,260459.3875,COMPRA E VENDA,2018
378198,131,Vargem Grande             ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,21,TERRITORIAL,24.442857,396257.047619,413538.56619,4574601.299523,COMPRA E VENDA,2018
378199,150,Sepetiba                  ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,2,TERRITORIAL,100,574,62164.09,62164.09,COMPRA E VENDA,2018
378200,28,Jardim Botânico           ,2,2.1,Zona Sul,6,LAGOA                   ,2,TERRITORIAL,13.74,455,1479162.89,14516554.56,COMPRA E VENDA,2018
378201,31,São Conrado               ,2,2.1,Zona Sul,6,LAGOA                   ,2,TERRITORIAL,75,1525,914698565,1189698.56,COMPRA E VENDA,2018
378202,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,79,TERRITORIAL,60.252151,1508.949367,922421.666582,22496888.488607,COMPRA E VENDA,2018
378203,152,Barra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,6,TERRITORIAL,23.518333,14101.666666,233226975,865586.336666,COMPRA E VENDA,2018
378204,13,Paquetá                   ,1,1.1,Centro,21,PAQUETA                 ,1,TERRITORIAL,50,530,93750.01,187500.02,COMPRA E VENDA,2019
378205,46,Cordovil                  ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,100,8150,1961140.55,1961140.55,COMPRA E VENDA,2019
378206,159,Parque Colúmbia           ,3,3.6,Pavuna,25,PAVUNA                  ,12,TERRITORIAL,100,386.083333,46589.084166,46589.084166,COMPRA E VENDA,2019
378207,107,Anchieta                  ,3,3.6,Pavuna,22,ANCHIETA                ,2,TERRITORIAL,100,329.5,62126995,62126995,COMPRA E VENDA,2019
378208,91,Ribeira                   ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,78.57,1818,508271.67,646902.98,COMPRA E VENDA,2019
378209,108,Parque Anchieta           ,3,3.6,Pavuna,22,ANCHIETA                ,5,TERRITORIAL,100,244.2,46425592,46425592,COMPRA E VENDA,2019
378210,109,Ricardo de Albuquerque    ,3,3.6,Pavuna,22,ANCHIETA                ,1,TERRITORIAL,100,439,7550.4,7550.4,COMPRA E VENDA,2019
378211,139,Realengo                  ,5,5.1,Bangu,33,REALENGO                ,7,TERRITORIAL,100,3304.571428,483006.854285,483006.854285,COMPRA E VENDA,2019
378212,142,Senador Camará            ,5,5.1,Bangu,17,BANGU                   ,10,TERRITORIAL,92.5,1798,61250015,93557558,COMPRA E VENDA,2019
378213,125,Vila Valqueire            ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,7,TERRITORIAL,78.571428,265.571428,98504.02,129154.537142,COMPRA E VENDA,2019
378214,137,Jardim Sulacap            ,5,5.1,Bangu,33,REALENGO                ,11,TERRITORIAL,95.454545,614.727272,97860.124545,104446.488181,COMPRA E VENDA,2019
378215,145,Senador Vasconcelos       ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,1,TERRITORIAL,100,307,48500.42,48500.42,COMPRA E VENDA,2019
378216,67,Água Santa                ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,75,12496,1745743995,1769767.99,COMPRA E VENDA,2019
378217,38,Grajaú                    ,2,2.2,Tijuca,9,VILA ISABEL             ,2,TERRITORIAL,75,872,267999.99,318999.98,COMPRA E VENDA,2019
378218,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,642,TERRITORIAL,98.61352,595.112676,35247.259984,43283.32271,COMPRA E VENDA,2019
378219,115,Jacarepaguá               ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,35,TERRITORIAL,67.749142,1640.828571,365026.025428,533904.394857,COMPRA E VENDA,2019
378220,117,Gardênia Azul             ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,100,360,95919.98,95919.98,COMPRA E VENDA,2019
378221,24,Copacabana                ,2,2.1,Zona Sul,5,COPACABANA              ,1,TERRITORIAL,100,752,14823000.04,14823000.04,COMPRA E VENDA,2019
378222,153,Pedra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,42,TERRITORIAL,100,348,41734.889523,41734.889523,COMPRA E VENDA,2019
378223,126,Joá                       ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,1350,1600000,1600000,COMPRA E VENDA,2019
378224,4,Caju                      ,1,1.1,Centro,1,PORTUARIA               ,1,TERRITORIAL,100,30000,3493131.5,3493131.5,COMPRA E VENDA,2019
378225,141,Bangu,5,5.1,Bangu,17,BANGU                   ,20,TERRITORIAL,95,728.15,172920.9795,177726935,COMPRA E VENDA,2019
378226,114,Pavuna                    ,3,3.6,Pavuna,25,PAVUNA                  ,6,TERRITORIAL,100,3038,469755.423333,469755.423333,COMPRA E VENDA,2020
378227,47,Parada de Lucas           ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,0.87,7957,3186.49,366263.22,COMPRA E VENDA,2020
378228,76,Irajá                     ,3,3.3,Madureira,14,IRAJA                   ,1,TERRITORIAL,100,360,72800.01,72800.01,COMPRA E VENDA,2020
378229,106,Guadalupe                 ,3,3.6,Pavuna,22,ANCHIETA                ,1,TERRITORIAL,100,225,54225.62,54225.62,COMPRA E VENDA,2020
378230,135,Vila Militar              ,5,5.1,Bangu,33,REALENGO                ,2,TERRITORIAL,16525,729,22606.21,136800.06,COMPRA E VENDA,2020
378231,83,Madureira                 ,3,3.3,Madureira,15,MADUREIRA               ,7,TERRITORIAL,100,2359.714285,1309755.758571,1309755.758571,COMPRA E VENDA,2020
378232,138,Magalhães Bastos          ,5,5.1,Bangu,33,REALENGO                ,1,TERRITORIAL,100,225,56370.61,56370.61,COMPRA E VENDA,2020
378233,82,Cascadura                 ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,12822,10822350.77,10822350.77,COMPRA E VENDA,2020
378234,79,Quintino Bocaiúva         ,3,3.3,Madureira,15,MADUREIRA               ,2,TERRITORIAL,100,220,85409995,85409995,COMPRA E VENDA,2020
378235,70,Abolição                  ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,320,146764.82,146764.82,COMPRA E VENDA,2020
378236,66,Engenho de Dentro         ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,172,109199.98,109199.98,COMPRA E VENDA,2020
378237,146,Inhoaíba                  ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,6,TERRITORIAL,96.981666,275.5,42277.43,43394.998333,COMPRA E VENDA,2020
378238,68,Encantado                 ,3,3.2,Méier,13,MEIER                   ,3,TERRITORIAL,32.206666,1634,236630.766666,700867.073333,COMPRA E VENDA,2020
378239,61,Engenho Novo              ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,28.57,244.5,17943.61,114146.52,COMPRA E VENDA,2020
378240,122,Taquara                   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,18,TERRITORIAL,86.226111,6085.888888,870339.663888,906405.95,COMPRA E VENDA,2020
378241,120,Freguesia (Jacarepaguá)   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,12,TERRITORIAL,100,648.333333,332043.9425,332043.9425,COMPRA E VENDA,2020
378242,36,Vila Isabel               ,2,2.2,Tijuca,9,VILA ISABEL             ,2,TERRITORIAL,100,234,517499.99,517499.99,COMPRA E VENDA,2020
378243,116,Anil                      ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,5,TERRITORIAL,100,441.6,216959.61,216959.61,COMPRA E VENDA,2020
378244,21,Humaitá                   ,2,2.1,Zona Sul,4,BOTAFOGO                ,2,TERRITORIAL,90,1615,1724616205,1960939005,COMPRA E VENDA,2020
378245,146,Inhoaíba                  ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,5,TERRITORIAL,100,414.2,80766042,80766042,COMPRA E VENDA,2022
378246,3,Santo Cristo              ,1,1.1,Centro,1,PORTUARIA               ,2,TERRITORIAL,100,169.5,120959995,120959995,COMPRA E VENDA,2022
378247,61,Engenho Novo              ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,100,580,292510395,292510395,COMPRA E VENDA,2022
378248,122,Taquara                   ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,15,TERRITORIAL,80.68,1172.333333,354687688,396739.201333,COMPRA E VENDA,2022
378249,14,Santa Teresa              ,1,1.1,Centro,23,SANTA TEREZA            ,4,TERRITORIAL,100,5390.75,278499.99,278499.99,COMPRA E VENDA,2022
378250,151,Guaratiba                 ,5,5.4,Guaratiba,26,GUARATIBA               ,185,TERRITORIAL,97.986918,1335.205405,85080.524864,88327.261405,COMPRA E VENDA,2022
378251,116,Anil                      ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,4,TERRITORIAL,100,444,197456.25,197456.25,COMPRA E VENDA,2022
378252,127,Itanhangá                 ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,11,TERRITORIAL,100,1738.272727,1680350.994545,1680350.994545,COMPRA E VENDA,2022
378253,26,Leblon                    ,2,2.1,Zona Sul,6,LAGOA                   ,1,TERRITORIAL,100,384,521800.01,521800.01,COMPRA E VENDA,2022
378254,4,Caju                      ,1,1.1,Centro,1,PORTUARIA               ,1,TERRITORIAL,100,60189,4158665.28,4158665.28,COMPRA E VENDA,2022
378255,141,Bangu,5,5.1,Bangu,17,BANGU                   ,5,TERRITORIAL,100,2289.2,184101572,184101572,COMPRA E VENDA,2022
378256,48,Vigário Geral             ,3,3.5,Penha,31,VIGARIO GERAL           ,2,TERRITORIAL,100,3352.5,190771.63,190771.63,COMPRA E VENDA,2023
378257,99,Jardim Guanabara          ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,5,TERRITORIAL,100,789,892855904,892855904,COMPRA E VENDA,2023
378258,76,Irajá                     ,3,3.3,Madureira,14,IRAJA                   ,19,TERRITORIAL,93.473684,2115.157894,503525.323157,513362.707368,COMPRA E VENDA,2023
378259,94,Pitangueiras              ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,2,TERRITORIAL,100,372.5,251181715,251181715,COMPRA E VENDA,2023
378260,75,Vista Alegre              ,3,3.3,Madureira,14,IRAJA                   ,1,TERRITORIAL,100,251,181817.99,181817.99,COMPRA E VENDA,2023
378261,157,Maré                      ,3,3.1,Ramos,30,COMPLEXO DA MARE        ,1,TERRITORIAL,100,239,92850.58,92850.58,COMPRA E VENDA,2023
378262,86,Rocha Miranda             ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,2500,709851.99,709851.99,COMPRA E VENDA,2023
378263,143,Santíssimo                ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,25,TERRITORIAL,97996,3751,299564.2432,300981.7456,COMPRA E VENDA,2023
378264,69,Piedade                   ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,100,774,361061995,361061995,COMPRA E VENDA,2023
378265,123,Tanque                    ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,6,TERRITORIAL,50,457.666666,100692.346666,140651.506666,COMPRA E VENDA,2023
378266,36,Vila Isabel               ,2,2.2,Tijuca,9,VILA ISABEL             ,1,TERRITORIAL,100,148,49799.99,49799.99,COMPRA E VENDA,2023
378267,7,Rio Comprido              ,1,1.1,Centro,3,RIO COMPRIDO            ,1,TERRITORIAL,100,369,122879.98,122879.98,COMPRA E VENDA,2023
378268,33,Tijuca                    ,2,2.2,Tijuca,8,TIJUCA                  ,1,TERRITORIAL,100,1502,9370032,9370032,COMPRA E VENDA,2023
378269,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,7,TERRITORIAL,80.608571,849.428571,180451.061428,362858.487142,COMPRA E VENDA,2023
378270,130,Vargem Pequena            ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,49,TERRITORIAL,75.907142,4420.469387,370488.193673,465577.87,COMPRA E VENDA,2020
378271,133,Grumari                   ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,1,TERRITORIAL,100,838,182016,182016,COMPRA E VENDA,2020
378272,144,Campo Grande,5,5.2,Campo Grande,18,CAMPO GRANDE            ,262,TERRITORIAL,97.268969,2944.599236,202994.163129,216899.226793,COMPRA E VENDA,2020
378273,98,Freguesia (Ilha)          ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,2,TERRITORIAL,100,329,176639.65,176639.65,COMPRA E VENDA,2021
378274,101,Tauá                      ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,3,TERRITORIAL,75,278.333333,134701.53,157216.036666,COMPRA E VENDA,2021
378275,100,Jardim Carioca            ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,2,TERRITORIAL,100,364.5,208278.01,208278.01,COMPRA E VENDA,2021
378276,99,Jardim Guanabara          ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,5,TERRITORIAL,90,432.6,338284562,377196636,COMPRA E VENDA,2021
378277,93,Cacuia                    ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,1,TERRITORIAL,100,319,64259.99,64259.99,COMPRA E VENDA,2021
378278,43,Penha                     ,3,3.5,Penha,11,PENHA                   ,2,TERRITORIAL,83.33,194.5,146743345,176099.06,COMPRA E VENDA,2021
378279,157,Maré                      ,3,3.1,Ramos,30,COMPLEXO DA MARE        ,18,TERRITORIAL,100,961.611111,118929.557777,118929.557777,COMPRA E VENDA,2021
378280,86,Rocha Miranda             ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,450,127270.01,127270.01,COMPRA E VENDA,2021
378281,72,Vila Kosmos               ,3,3.3,Madureira,14,IRAJA                   ,1,TERRITORIAL,100,378,143207.99,143207.99,COMPRA E VENDA,2021
378282,148,Paciência                 ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,9,TERRITORIAL,100,2829.111111,181125.301111,181125.301111,COMPRA E VENDA,2021
378283,40,Bonsucesso                ,3,3.1,Ramos,10,RAMOS                   ,4,TERRITORIAL,100,330.5,171459.8975,171459.8975,COMPRA E VENDA,2021
378284,143,Santíssimo                ,5,5.2,Campo Grande,18,CAMPO GRANDE            ,40,TERRITORIAL,93,466.05,32499.49725,34638.73075,COMPRA E VENDA,2021
378285,149,Santa Cruz                ,5,5.3,Santa Cruz,19,SANTA CRUZ              ,19,TERRITORIAL,100,7369.947368,308657.599473,308657.599473,COMPRA E VENDA,2021
378286,69,Piedade                   ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,58595,319.5,24437965,137780.12,COMPRA E VENDA,2021
378287,63,Méier                     ,3,3.2,Méier,13,MEIER                   ,2,TERRITORIAL,91665,280,181556.31,212469.59,COMPRA E VENDA,2021
378288,123,Tanque                    ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,4,TERRITORIAL,100,5955,442967.6725,442967.6725,COMPRA E VENDA,2021
378289,62,Lins de Vasconcelos       ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,100,246,117870.59,117870.59,COMPRA E VENDA,2021
378290,33,Tijuca                    ,2,2.2,Tijuca,8,TIJUCA                  ,5,TERRITORIAL,81976,19138.2,8467619504,42648333068,COMPRA E VENDA,2021
378291,121,Pechincha                 ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,22,TERRITORIAL,84.09,511.090909,164882.864545,191427.334545,COMPRA E VENDA,2021
378292,20,Botafogo                  ,2,2.1,Zona Sul,4,BOTAFOGO                ,11,TERRITORIAL,72.727272,451.545454,3292432.703636,5637887.24909,COMPRA E VENDA,2021
378293,129,Camorim                   ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,17,TERRITORIAL,88.235294,10383.470588,1091309.930588,1572134.96,COMPRA E VENDA,2021
378294,128,Barra da Tijuca           ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,131,TERRITORIAL,96.11977,934,8520812.224122,9330443.125572,COMPRA E VENDA,2021
378295,31,São Conrado               ,2,2.1,Zona Sul,6,LAGOA                   ,8,TERRITORIAL,100,1210875,980625.00625,980625.00625,COMPRA E VENDA,2021
378296,132,Recreio dos Bandeirantes  ,4,4.2,Barra da Tijuca,24,BARRA DA TIJUCA         ,161,TERRITORIAL,83.136521,1536.664596,1509425.292981,5244612.339062,COMPRA E VENDA,2021
378297,152,Barra de Guaratiba        ,5,5.4,Guaratiba,26,GUARATIBA               ,1,TERRITORIAL,100,824,105528.81,105528.81,COMPRA E VENDA,2021
378298,49,Jardim América            ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,100,250,80483,80483,COMPRA E VENDA,2022
378299,46,Cordovil                  ,3,3.5,Penha,31,VIGARIO GERAL           ,1,TERRITORIAL,100,8337,1017929.44,1017929.44,COMPRA E VENDA,2022
378300,45,Brás de Pina              ,3,3.5,Penha,11,PENHA                   ,1,TERRITORIAL,100,525,103776.29,103776.29,COMPRA E VENDA,2022
378301,91,Ribeira                   ,3,3.7,Ilha do Governador,20,ILHA DO GOVERNADOR      ,2,TERRITORIAL,91665,360,210472.5,237211915,COMPRA E VENDA,2022
378302,108,Parque Anchieta           ,3,3.6,Pavuna,22,ANCHIETA                ,1,TERRITORIAL,100,380,91988.19,91988.19,COMPRA E VENDA,2022
378303,74,Vila da Penha             ,3,3.3,Madureira,14,IRAJA                   ,1,TERRITORIAL,100,350,160528.9,160528.9,COMPRA E VENDA,2022
378304,139,Realengo                  ,5,5.1,Bangu,33,REALENGO                ,4,TERRITORIAL,54.19,861.25,56979.07,219761.0825,COMPRA E VENDA,2022
378305,85,Turiaçú                   ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,225,69751.49,69751.49,COMPRA E VENDA,2022
378306,88,Osvaldo Cruz              ,3,3.3,Madureira,15,MADUREIRA               ,1,TERRITORIAL,100,500,138567.01,138567.01,COMPRA E VENDA,2022
378307,142,Senador Camará            ,5,5.1,Bangu,17,BANGU                   ,5,TERRITORIAL,100,455,85134488,85134488,COMPRA E VENDA,2022
378308,53,Del Castilho              ,3,3.4,Inhaúma,12,INHAUMA                 ,1,TERRITORIAL,100,2996,2722505.69,2722505.69,COMPRA E VENDA,2022
378309,125,Vila Valqueire            ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,6,TERRITORIAL,40.17,414,149676.116666,261975.88,COMPRA E VENDA,2022
378310,137,Jardim Sulacap            ,5,5.1,Bangu,33,REALENGO                ,5,TERRITORIAL,100,1718.8,552480006,552480006,COMPRA E VENDA,2022
378311,124,Praça Seca                ,4,4.1,Jacarepaguá,16,JACAREPAGUA             ,1,TERRITORIAL,50,422,61056,122112,COMPRA E VENDA,2022
378312,10,São Cristóvão             ,1,1.1,Centro,7,SAO CRISTOVAO           ,3,TERRITORIAL,83.333333,4385.333333,379653.116666,428440.316666,COMPRA E VENDA,2022
378313,64,Todos os Santos           ,3,3.2,Méier,13,MEIER                   ,1,TERRITORIAL,86.33,1627,744975.36,862939.14,COMPRA E VENDA,2022
